latitude,longitude,messageTime,odometer.value,truck_name,timeedit,datetime
43.042844,-76.123804,2020-12-17T16:03:27Z,23039.95,952150,2020-12-17 16:03:27+00:00,2020-12-17 12:00:00
43.042133,-76.123377,2020-12-17T16:03:42Z,23039.95,952150,2020-12-17 16:03:42+00:00,2020-12-17 12:00:00
43.041066,-76.122382,2020-12-17T16:03:57Z,23040.01,952150,2020-12-17 16:03:57+00:00,2020-12-17 12:00:00
43.040213,-76.121742,2020-12-17T16:04:13Z,23040.13,952150,2020-12-17 16:04:13+00:00,2020-12-17 12:00:00
43.039502,-76.121457,2020-12-17T16:04:28Z,23040.2,952150,2020-12-17 16:04:28+00:00,2020-12-17 12:00:00
43.038577,-76.121244,2020-12-17T16:04:43Z,23040.2,952150,2020-12-17 16:04:43+00:00,2020-12-17 12:00:00
43.038506,-76.12224,2020-12-17T16:04:59Z,23040.26,952150,2020-12-17 16:04:59+00:00,2020-12-17 12:00:00
43.038364,-76.123591,2020-12-17T16:05:14Z,23040.32,952150,2020-12-17 16:05:14+00:00,2020-12-17 12:00:00
43.038577,-76.124515,2020-12-17T16:05:29Z,23040.44,952150,2020-12-17 16:05:29+00:00,2020-12-17 12:00:00
43.039146,-76.124657,2020-12-17T16:05:45Z,23040.51,952150,2020-12-17 16:05:45+00:00,2020-12-17 12:00:00
43.038933,-76.124586,2020-12-17T16:06:00Z,23040.51,952150,2020-12-17 16:06:00+00:00,2020-12-17 12:00:00
43.01056,-76.157084,2020-12-17T15:51:09Z,25888.56,952406,2020-12-17 15:51:09+00:00,2020-12-17 11:00:00
43.009351,-76.156444,2020-12-17T15:51:25Z,25888.69,952406,2020-12-17 15:51:25+00:00,2020-12-17 11:00:00
43.008284,-76.155946,2020-12-17T15:51:40Z,25888.81,952406,2020-12-17 15:51:40+00:00,2020-12-17 11:00:00
43.006933,-76.155235,2020-12-17T15:51:55Z,25888.81,952406,2020-12-17 15:51:55+00:00,2020-12-17 11:00:00
43.005368,-76.154453,2020-12-17T15:52:11Z,25888.93,952406,2020-12-17 15:52:11+00:00,2020-12-17 11:00:00
43.003875,-76.153671,2020-12-17T15:52:26Z,25889.12,952406,2020-12-17 15:52:26+00:00,2020-12-17 11:00:00
43.002666,-76.153244,2020-12-17T15:52:41Z,25889.24,952406,2020-12-17 15:52:41+00:00,2020-12-17 11:00:00
43.001244,-76.153173,2020-12-17T15:52:57Z,25889.24,952406,2020-12-17 15:52:57+00:00,2020-12-17 11:00:00
42.999395,-76.153031,2020-12-17T15:53:12Z,25889.31,952406,2020-12-17 15:53:12+00:00,2020-12-17 11:00:00
42.998044,-76.15296,2020-12-17T15:53:27Z,25889.55,952406,2020-12-17 15:53:27+00:00,2020-12-17 11:00:00
42.996622,-76.152817,2020-12-17T15:53:43Z,25889.62,952406,2020-12-17 15:53:43+00:00,2020-12-17 11:00:00
42.994844,-76.152675,2020-12-17T15:53:58Z,25889.8,952406,2020-12-17 15:53:58+00:00,2020-12-17 11:00:00
42.993066,-76.152533,2020-12-17T15:54:13Z,25889.8,952406,2020-12-17 15:54:13+00:00,2020-12-17 11:00:00
42.991146,-76.152462,2020-12-17T15:54:29Z,25889.93,952406,2020-12-17 15:54:29+00:00,2020-12-17 11:00:00
42.989297,-76.153315,2020-12-17T15:54:44Z,25890.18,952406,2020-12-17 15:54:44+00:00,2020-12-17 11:00:00
42.987306,-76.154168,2020-12-17T15:54:59Z,25890.36,952406,2020-12-17 15:54:59+00:00,2020-12-17 11:00:00
42.9856,-76.154951,2020-12-17T15:55:15Z,25890.36,952406,2020-12-17 15:55:15+00:00,2020-12-17 11:00:00
42.985315,-76.154951,2020-12-17T15:55:30Z,25890.49,952406,2020-12-17 15:55:30+00:00,2020-12-17 11:00:00
42.9856,-76.15488,2020-12-17T15:55:45Z,25890.49,952406,2020-12-17 15:55:45+00:00,2020-12-17 11:00:00
42.986951,-76.154311,2020-12-17T15:56:01Z,25890.67,952406,2020-12-17 15:56:01+00:00,2020-12-17 11:00:00
42.988373,-76.1536,2020-12-17T15:56:16Z,25890.67,952406,2020-12-17 15:56:16+00:00,2020-12-17 11:00:00
42.99008,-76.152817,2020-12-17T15:56:32Z,25890.74,952406,2020-12-17 15:56:32+00:00,2020-12-17 11:00:00
42.991502,-76.152248,2020-12-17T15:56:47Z,25890.86,952406,2020-12-17 15:56:47+00:00,2020-12-17 11:00:00
42.993137,-76.152391,2020-12-17T15:57:02Z,25891.05,952406,2020-12-17 15:57:02+00:00,2020-12-17 11:00:00
42.994986,-76.152604,2020-12-17T15:57:18Z,25891.17,952406,2020-12-17 15:57:18+00:00,2020-12-17 11:00:00
42.996693,-76.152746,2020-12-17T15:57:33Z,25891.17,952406,2020-12-17 15:57:33+00:00,2020-12-17 11:00:00
42.998186,-76.152888,2020-12-17T15:57:48Z,25891.36,952406,2020-12-17 15:57:48+00:00,2020-12-17 11:00:00
42.999964,-76.153031,2020-12-17T15:58:04Z,25891.48,952406,2020-12-17 15:58:04+00:00,2020-12-17 11:00:00
43.001244,-76.153102,2020-12-17T15:58:19Z,25891.67,952406,2020-12-17 15:58:19+00:00,2020-12-17 11:00:00
43.001884,-76.153102,2020-12-17T15:58:35Z,25891.67,952406,2020-12-17 15:58:35+00:00,2020-12-17 11:00:00
43.002311,-76.153102,2020-12-17T15:58:50Z,25891.73,952406,2020-12-17 15:58:50+00:00,2020-12-17 11:00:00
43.003591,-76.153386,2020-12-17T15:59:05Z,25891.79,952406,2020-12-17 15:59:05+00:00,2020-12-17 11:00:00
43.005013,-76.154168,2020-12-17T15:59:21Z,25891.98,952406,2020-12-17 15:59:21+00:00,2020-12-17 11:00:00
43.006506,-76.154951,2020-12-17T15:59:36Z,25891.98,952406,2020-12-17 15:59:36+00:00,2020-12-17 11:00:00
43.007857,-76.155662,2020-12-17T15:59:51Z,25892.04,952406,2020-12-17 15:59:51+00:00,2020-12-17 11:00:00
43.00928,-76.156373,2020-12-17T16:00:07Z,25892.23,952406,2020-12-17 16:00:07+00:00,2020-12-17 12:00:00
43.010773,-76.157155,2020-12-17T16:00:22Z,25892.35,952406,2020-12-17 16:00:22+00:00,2020-12-17 12:00:00
43.011768,-76.157582,2020-12-17T16:00:37Z,25892.41,952406,2020-12-17 16:00:37+00:00,2020-12-17 12:00:00
43.01312,-76.158364,2020-12-17T16:00:53Z,25892.41,952406,2020-12-17 16:00:53+00:00,2020-12-17 12:00:00
43.01376,-76.158648,2020-12-17T16:01:08Z,25892.6,952406,2020-12-17 16:01:08+00:00,2020-12-17 12:00:00
43.015111,-76.159431,2020-12-17T16:01:23Z,25892.66,952406,2020-12-17 16:01:23+00:00,2020-12-17 12:00:00
43.016604,-76.160213,2020-12-17T16:01:39Z,25892.85,952406,2020-12-17 16:01:39+00:00,2020-12-17 12:00:00
43.017457,-76.160711,2020-12-17T16:01:54Z,25892.85,952406,2020-12-17 16:01:54+00:00,2020-12-17 12:00:00
43.018311,-76.161066,2020-12-17T16:02:09Z,25892.91,952406,2020-12-17 16:02:09+00:00,2020-12-17 12:00:00
43.019022,-76.160853,2020-12-17T16:02:25Z,25892.97,952406,2020-12-17 16:02:25+00:00,2020-12-17 12:00:00
43.019093,-76.160782,2020-12-17T16:02:40Z,25892.97,952406,2020-12-17 16:02:40+00:00,2020-12-17 12:00:00
43.019235,-76.160711,2020-12-17T16:02:56Z,25892.97,952406,2020-12-17 16:02:56+00:00,2020-12-17 12:00:00
43.019377,-76.160853,2020-12-17T16:03:11Z,25892.97,952406,2020-12-17 16:03:11+00:00,2020-12-17 12:00:00
43.019733,-76.161493,2020-12-17T16:03:26Z,25893.03,952406,2020-12-17 16:03:26+00:00,2020-12-17 12:00:00
43.019306,-76.161848,2020-12-17T16:03:42Z,25893.16,952406,2020-12-17 16:03:42+00:00,2020-12-17 12:00:00
43.018666,-76.161422,2020-12-17T16:03:57Z,25893.16,952406,2020-12-17 16:03:57+00:00,2020-12-17 12:00:00
43.018666,-76.161422,2020-12-17T16:04:12Z,25893.16,952406,2020-12-17 16:04:12+00:00,2020-12-17 12:00:00
43.018666,-76.161351,2020-12-17T16:04:28Z,25893.16,952406,2020-12-17 16:04:28+00:00,2020-12-17 12:00:00
43.018453,-76.16128,2020-12-17T16:04:43Z,25893.16,952406,2020-12-17 16:04:43+00:00,2020-12-17 12:00:00
43.017102,-76.160497,2020-12-17T16:04:58Z,25893.28,952406,2020-12-17 16:04:58+00:00,2020-12-17 12:00:00
43.015537,-76.159715,2020-12-17T16:05:14Z,25893.28,952406,2020-12-17 16:05:14+00:00,2020-12-17 12:00:00
43.013688,-76.15872,2020-12-17T16:05:29Z,25893.47,952406,2020-12-17 16:05:29+00:00,2020-12-17 12:00:00
43.012053,-76.157866,2020-12-17T16:05:44Z,25893.59,952406,2020-12-17 16:05:44+00:00,2020-12-17 12:00:00
43.01056,-76.157155,2020-12-17T16:06:00Z,25893.78,952406,2020-12-17 16:06:00+00:00,2020-12-17 12:00:00
43.041066,-76.17536,2020-12-17T15:51:15Z,27639.65,954047,2020-12-17 15:51:15+00:00,2020-12-17 11:00:00
43.041066,-76.17536,2020-12-17T15:51:31Z,27639.65,954047,2020-12-17 15:51:31+00:00,2020-12-17 11:00:00
43.041066,-76.17536,2020-12-17T15:51:46Z,27639.65,954047,2020-12-17 15:51:46+00:00,2020-12-17 11:00:00
43.041066,-76.17536,2020-12-17T15:52:01Z,27639.65,954047,2020-12-17 15:52:01+00:00,2020-12-17 11:00:00
43.041066,-76.17536,2020-12-17T15:52:16Z,27639.65,954047,2020-12-17 15:52:16+00:00,2020-12-17 11:00:00
43.041066,-76.17536,2020-12-17T15:52:31Z,27639.65,954047,2020-12-17 15:52:31+00:00,2020-12-17 11:00:00
43.041066,-76.17536,2020-12-17T15:52:47Z,27639.65,954047,2020-12-17 15:52:47+00:00,2020-12-17 11:00:00
43.040995,-76.175431,2020-12-17T15:53:02Z,27639.65,954047,2020-12-17 15:53:02+00:00,2020-12-17 11:00:00
43.041066,-76.175431,2020-12-17T15:53:17Z,27639.65,954047,2020-12-17 15:53:17+00:00,2020-12-17 11:00:00
43.041066,-76.175431,2020-12-17T15:53:32Z,27639.65,954047,2020-12-17 15:53:32+00:00,2020-12-17 11:00:00
43.040995,-76.175431,2020-12-17T15:53:47Z,27639.65,954047,2020-12-17 15:53:47+00:00,2020-12-17 11:00:00
43.041066,-76.175288,2020-12-17T15:54:02Z,27639.65,954047,2020-12-17 15:54:02+00:00,2020-12-17 11:00:00
43.041493,-76.174648,2020-12-17T15:54:18Z,27639.71,954047,2020-12-17 15:54:18+00:00,2020-12-17 11:00:00
43.042275,-76.174933,2020-12-17T15:54:33Z,27639.71,954047,2020-12-17 15:54:33+00:00,2020-12-17 11:00:00
43.042986,-76.175288,2020-12-17T15:54:48Z,27639.83,954047,2020-12-17 15:54:48+00:00,2020-12-17 11:00:00
43.043626,-76.175075,2020-12-17T15:55:03Z,27639.83,954047,2020-12-17 15:55:03+00:00,2020-12-17 11:00:00
43.044622,-76.176142,2020-12-17T15:55:18Z,27639.9,954047,2020-12-17 15:55:18+00:00,2020-12-17 11:00:00
43.045902,-76.177351,2020-12-17T15:55:34Z,27640.02,954047,2020-12-17 15:55:34+00:00,2020-12-17 11:00:00
43.045617,-76.178275,2020-12-17T15:55:49Z,27640.14,954047,2020-12-17 15:55:49+00:00,2020-12-17 11:00:00
43.045688,-76.179555,2020-12-17T15:56:04Z,27640.14,954047,2020-12-17 15:56:04+00:00,2020-12-17 11:00:00
43.045262,-76.180195,2020-12-17T15:56:19Z,27640.21,954047,2020-12-17 15:56:19+00:00,2020-12-17 11:00:00
43.044408,-76.181404,2020-12-17T15:56:34Z,27640.27,954047,2020-12-17 15:56:34+00:00,2020-12-17 11:00:00
43.04384,-76.182968,2020-12-17T15:56:49Z,27640.27,954047,2020-12-17 15:56:49+00:00,2020-12-17 11:00:00
43.043555,-76.183751,2020-12-17T15:57:05Z,27640.27,954047,2020-12-17 15:57:05+00:00,2020-12-17 11:00:00
43.043271,-76.18368,2020-12-17T15:57:20Z,27640.45,954047,2020-12-17 15:57:20+00:00,2020-12-17 11:00:00
43.043413,-76.183822,2020-12-17T15:57:35Z,27640.52,954047,2020-12-17 15:57:35+00:00,2020-12-17 11:00:00
43.043342,-76.183751,2020-12-17T15:57:50Z,27640.52,954047,2020-12-17 15:57:50+00:00,2020-12-17 11:00:00
43.0432,-76.18368,2020-12-17T15:58:05Z,27640.52,954047,2020-12-17 15:58:05+00:00,2020-12-17 11:00:00
43.043057,-76.183893,2020-12-17T15:58:21Z,27640.58,954047,2020-12-17 15:58:21+00:00,2020-12-17 11:00:00
43.042773,-76.184817,2020-12-17T15:58:36Z,27640.58,954047,2020-12-17 15:58:36+00:00,2020-12-17 11:00:00
43.042417,-76.185742,2020-12-17T15:58:51Z,27640.64,954047,2020-12-17 15:58:51+00:00,2020-12-17 11:00:00
43.041564,-76.186026,2020-12-17T15:59:06Z,27640.64,954047,2020-12-17 15:59:06+00:00,2020-12-17 11:00:00
43.040782,-76.185671,2020-12-17T15:59:21Z,27640.77,954047,2020-12-17 15:59:21+00:00,2020-12-17 11:00:00
43.040995,-76.184817,2020-12-17T15:59:36Z,27640.83,954047,2020-12-17 15:59:36+00:00,2020-12-17 11:00:00
43.041066,-76.183608,2020-12-17T15:59:52Z,27640.89,954047,2020-12-17 15:59:52+00:00,2020-12-17 11:00:00
43.041422,-76.182684,2020-12-17T16:00:07Z,27640.89,954047,2020-12-17 16:00:07+00:00,2020-12-17 12:00:00
43.04192,-76.182044,2020-12-17T16:00:22Z,27640.95,954047,2020-12-17 16:00:22+00:00,2020-12-17 12:00:00
43.04256,-76.182186,2020-12-17T16:00:37Z,27641.08,954047,2020-12-17 16:00:37+00:00,2020-12-17 12:00:00
43.0432,-76.183111,2020-12-17T16:00:52Z,27641.14,954047,2020-12-17 16:00:52+00:00,2020-12-17 12:00:00
43.0432,-76.183751,2020-12-17T16:01:08Z,27641.14,954047,2020-12-17 16:01:08+00:00,2020-12-17 12:00:00
43.042773,-76.184391,2020-12-17T16:01:23Z,27641.2,954047,2020-12-17 16:01:23+00:00,2020-12-17 12:00:00
43.042631,-76.185386,2020-12-17T16:01:38Z,27641.2,954047,2020-12-17 16:01:38+00:00,2020-12-17 12:00:00
43.041991,-76.186097,2020-12-17T16:01:53Z,27641.26,954047,2020-12-17 16:01:53+00:00,2020-12-17 12:00:00
43.041208,-76.186026,2020-12-17T16:02:08Z,27641.39,954047,2020-12-17 16:02:08+00:00,2020-12-17 12:00:00
43.040853,-76.185315,2020-12-17T16:02:24Z,27641.39,954047,2020-12-17 16:02:24+00:00,2020-12-17 12:00:00
43.040995,-76.184177,2020-12-17T16:02:39Z,27641.45,954047,2020-12-17 16:02:39+00:00,2020-12-17 12:00:00
43.041208,-76.18304,2020-12-17T16:02:54Z,27641.51,954047,2020-12-17 16:02:54+00:00,2020-12-17 12:00:00
43.041777,-76.182186,2020-12-17T16:03:09Z,27641.57,954047,2020-12-17 16:03:09+00:00,2020-12-17 12:00:00
43.042417,-76.181973,2020-12-17T16:03:24Z,27641.57,954047,2020-12-17 16:03:24+00:00,2020-12-17 12:00:00
43.042986,-76.182613,2020-12-17T16:03:39Z,27641.7,954047,2020-12-17 16:03:39+00:00,2020-12-17 12:00:00
43.043342,-76.183537,2020-12-17T16:03:55Z,27641.76,954047,2020-12-17 16:03:55+00:00,2020-12-17 12:00:00
43.042844,-76.184533,2020-12-17T16:04:10Z,27641.82,954047,2020-12-17 16:04:10+00:00,2020-12-17 12:00:00
43.042631,-76.185528,2020-12-17T16:04:25Z,27641.82,954047,2020-12-17 16:04:25+00:00,2020-12-17 12:00:00
43.042204,-76.186311,2020-12-17T16:04:40Z,27641.88,954047,2020-12-17 16:04:40+00:00,2020-12-17 12:00:00
43.04192,-76.186382,2020-12-17T16:04:55Z,27642.01,954047,2020-12-17 16:04:55+00:00,2020-12-17 12:00:00
43.042204,-76.186097,2020-12-17T16:05:10Z,27642.01,954047,2020-12-17 16:05:10+00:00,2020-12-17 12:00:00
43.042062,-76.186524,2020-12-17T16:05:26Z,27642.01,954047,2020-12-17 16:05:26+00:00,2020-12-17 12:00:00
43.041848,-76.186168,2020-12-17T16:05:41Z,27642.07,954047,2020-12-17 16:05:41+00:00,2020-12-17 12:00:00
43.042204,-76.186097,2020-12-17T16:05:56Z,27642.07,954047,2020-12-17 16:05:56+00:00,2020-12-17 12:00:00
43.037582,-76.101262,2020-12-17T15:53:02Z,1409.9,1110489,2020-12-17 15:53:02+00:00,2020-12-17 11:00:00
43.041564,-76.100764,2020-12-17T15:55:02Z,1410.21,1110489,2020-12-17 15:55:02+00:00,2020-12-17 11:00:00
43.03488,-76.105031,2020-12-17T15:57:02Z,1410.83,1110489,2020-12-17 15:57:02+00:00,2020-12-17 11:00:00
43.041137,-76.114062,2020-12-17T15:59:04Z,1411.52,1110489,2020-12-17 15:59:04+00:00,2020-12-17 11:00:00
43.046684,-76.114702,2020-12-17T16:01:04Z,1411.8899999999999,1110489,2020-12-17 16:01:04+00:00,2020-12-17 12:00:00
43.050737,-76.111928,2020-12-17T16:03:04Z,1412.3899999999999,1110489,2020-12-17 16:03:04+00:00,2020-12-17 12:00:00
43.05344,-76.115484,2020-12-17T16:05:06Z,1412.76,1110489,2020-12-17 16:05:06+00:00,2020-12-17 12:00:00
43.060622,-76.129208,2020-12-17T15:51:14Z,73505.35,952883,2020-12-17 15:51:14+00:00,2020-12-17 11:00:00
43.060551,-76.129493,2020-12-17T15:51:29Z,73505.35,952883,2020-12-17 15:51:29+00:00,2020-12-17 11:00:00
43.06048,-76.12992,2020-12-17T15:51:45Z,73505.35,952883,2020-12-17 15:51:45+00:00,2020-12-17 11:00:00
43.060906,-76.130417,2020-12-17T15:52:00Z,73505.42,952883,2020-12-17 15:52:00+00:00,2020-12-17 11:00:00
43.060977,-76.130417,2020-12-17T15:52:16Z,73505.42,952883,2020-12-17 15:52:16+00:00,2020-12-17 11:00:00
43.06112,-76.13056,2020-12-17T15:52:31Z,73505.42,952883,2020-12-17 15:52:31+00:00,2020-12-17 11:00:00
43.06176,-76.12928,2020-12-17T15:52:46Z,73505.42,952883,2020-12-17 15:52:46+00:00,2020-12-17 11:00:00
43.062328,-76.127928,2020-12-17T15:53:02Z,73505.54,952883,2020-12-17 15:53:02+00:00,2020-12-17 11:00:00
43.062044,-76.127644,2020-12-17T15:53:17Z,73505.6,952883,2020-12-17 15:53:17+00:00,2020-12-17 11:00:00
43.061902,-76.127431,2020-12-17T15:53:32Z,73505.6,952883,2020-12-17 15:53:32+00:00,2020-12-17 11:00:00
43.061617,-76.127146,2020-12-17T15:53:48Z,73505.6,952883,2020-12-17 15:53:48+00:00,2020-12-17 11:00:00
43.061404,-76.127573,2020-12-17T15:54:03Z,73505.66,952883,2020-12-17 15:54:03+00:00,2020-12-17 11:00:00
43.06112,-76.128142,2020-12-17T15:54:19Z,73505.66,952883,2020-12-17 15:54:19+00:00,2020-12-17 11:00:00
43.060906,-76.128711,2020-12-17T15:54:34Z,73505.73,952883,2020-12-17 15:54:34+00:00,2020-12-17 11:00:00
43.06048,-76.129422,2020-12-17T15:54:49Z,73505.79,952883,2020-12-17 15:54:49+00:00,2020-12-17 11:00:00
43.06048,-76.129848,2020-12-17T15:55:05Z,73505.79,952883,2020-12-17 15:55:05+00:00,2020-12-17 11:00:00
43.060835,-76.130417,2020-12-17T15:55:20Z,73505.85,952883,2020-12-17 15:55:20+00:00,2020-12-17 11:00:00
43.061617,-76.129493,2020-12-17T15:55:35Z,73505.91,952883,2020-12-17 15:55:35+00:00,2020-12-17 11:00:00
43.062613,-76.127431,2020-12-17T15:55:51Z,73506.04,952883,2020-12-17 15:55:51+00:00,2020-12-17 11:00:00
43.063253,-76.126151,2020-12-17T15:56:06Z,73506.04,952883,2020-12-17 15:56:06+00:00,2020-12-17 11:00:00
43.063324,-76.12608,2020-12-17T15:56:22Z,73506.1,952883,2020-12-17 15:56:22+00:00,2020-12-17 11:00:00
43.063822,-76.125013,2020-12-17T15:56:37Z,73506.16,952883,2020-12-17 15:56:37+00:00,2020-12-17 11:00:00
43.064675,-76.123235,2020-12-17T15:56:52Z,73506.29,952883,2020-12-17 15:56:52+00:00,2020-12-17 11:00:00
43.064817,-76.122595,2020-12-17T15:57:08Z,73506.29,952883,2020-12-17 15:57:08+00:00,2020-12-17 11:00:00
43.063964,-76.122595,2020-12-17T15:57:23Z,73506.35,952883,2020-12-17 15:57:23+00:00,2020-12-17 11:00:00
43.06304,-76.122737,2020-12-17T15:57:39Z,73506.41,952883,2020-12-17 15:57:39+00:00,2020-12-17 11:00:00
43.062613,-76.123591,2020-12-17T15:57:54Z,73506.53,952883,2020-12-17 15:57:54+00:00,2020-12-17 11:00:00
43.062115,-76.124515,2020-12-17T15:58:09Z,73506.6,952883,2020-12-17 15:58:09+00:00,2020-12-17 11:00:00
43.061902,-76.125084,2020-12-17T15:58:25Z,73506.6,952883,2020-12-17 15:58:25+00:00,2020-12-17 11:00:00
43.061404,-76.12608,2020-12-17T15:58:40Z,73506.66,952883,2020-12-17 15:58:40+00:00,2020-12-17 11:00:00
43.06112,-76.126791,2020-12-17T15:58:56Z,73506.72,952883,2020-12-17 15:58:56+00:00,2020-12-17 11:00:00
43.061333,-76.127075,2020-12-17T15:59:11Z,73506.72,952883,2020-12-17 15:59:11+00:00,2020-12-17 11:00:00
43.061546,-76.127075,2020-12-17T15:59:26Z,73506.72,952883,2020-12-17 15:59:26+00:00,2020-12-17 11:00:00
43.06176,-76.126791,2020-12-17T15:59:42Z,73506.78,952883,2020-12-17 15:59:42+00:00,2020-12-17 11:00:00
43.062044,-76.126364,2020-12-17T15:59:57Z,73506.78,952883,2020-12-17 15:59:57+00:00,2020-12-17 11:00:00
43.0624,-76.125724,2020-12-17T16:00:12Z,73506.85,952883,2020-12-17 16:00:12+00:00,2020-12-17 12:00:00
43.062542,-76.125368,2020-12-17T16:00:28Z,73506.85,952883,2020-12-17 16:00:28+00:00,2020-12-17 12:00:00
43.062471,-76.125226,2020-12-17T16:00:43Z,73506.85,952883,2020-12-17 16:00:43+00:00,2020-12-17 12:00:00
43.062186,-76.124942,2020-12-17T16:00:59Z,73506.91,952883,2020-12-17 16:00:59+00:00,2020-12-17 12:00:00
43.061973,-76.1248,2020-12-17T16:01:14Z,73506.91,952883,2020-12-17 16:01:14+00:00,2020-12-17 12:00:00
43.061617,-76.12544,2020-12-17T16:01:30Z,73506.97,952883,2020-12-17 16:01:30+00:00,2020-12-17 12:00:00
43.061191,-76.126364,2020-12-17T16:01:45Z,73506.97,952883,2020-12-17 16:01:45+00:00,2020-12-17 12:00:00
43.060977,-76.126862,2020-12-17T16:02:00Z,73507.03,952883,2020-12-17 16:02:00+00:00,2020-12-17 12:00:00
43.060835,-76.127288,2020-12-17T16:02:16Z,73507.03,952883,2020-12-17 16:02:16+00:00,2020-12-17 12:00:00
43.060337,-76.128284,2020-12-17T16:02:31Z,73507.09,952883,2020-12-17 16:02:31+00:00,2020-12-17 12:00:00
43.059911,-76.129208,2020-12-17T16:02:47Z,73507.09,952883,2020-12-17 16:02:47+00:00,2020-12-17 12:00:00
43.060266,-76.129706,2020-12-17T16:03:02Z,73507.16,952883,2020-12-17 16:03:02+00:00,2020-12-17 12:00:00
43.060337,-76.129706,2020-12-17T16:03:17Z,73507.22,952883,2020-12-17 16:03:17+00:00,2020-12-17 12:00:00
43.060408,-76.129635,2020-12-17T16:03:33Z,73507.22,952883,2020-12-17 16:03:33+00:00,2020-12-17 12:00:00
43.06048,-76.129493,2020-12-17T16:03:48Z,73507.22,952883,2020-12-17 16:03:48+00:00,2020-12-17 12:00:00
43.060977,-76.128568,2020-12-17T16:04:04Z,73507.22,952883,2020-12-17 16:04:04+00:00,2020-12-17 12:00:00
43.061404,-76.127573,2020-12-17T16:04:19Z,73507.34,952883,2020-12-17 16:04:19+00:00,2020-12-17 12:00:00
43.061475,-76.127146,2020-12-17T16:04:34Z,73507.4,952883,2020-12-17 16:04:34+00:00,2020-12-17 12:00:00
43.06112,-76.126862,2020-12-17T16:04:50Z,73507.4,952883,2020-12-17 16:04:50+00:00,2020-12-17 12:00:00
43.060835,-76.127075,2020-12-17T16:05:05Z,73507.4,952883,2020-12-17 16:05:05+00:00,2020-12-17 12:00:00
43.060622,-76.127644,2020-12-17T16:05:21Z,73507.47,952883,2020-12-17 16:05:21+00:00,2020-12-17 12:00:00
43.060124,-76.128711,2020-12-17T16:05:36Z,73507.53,952883,2020-12-17 16:05:36+00:00,2020-12-17 12:00:00
43.05984,-76.129208,2020-12-17T16:05:52Z,73507.59,952883,2020-12-17 16:05:52+00:00,2020-12-17 12:00:00
43.035448,-76.123022,2020-12-17T15:52:36Z,1594.21,1110736,2020-12-17 15:52:36+00:00,2020-12-17 11:00:00
43.033528,-76.118684,2020-12-17T15:54:36Z,1594.71,1110736,2020-12-17 15:54:36+00:00,2020-12-17 11:00:00
43.031751,-76.119324,2020-12-17T15:56:36Z,1595.08,1110736,2020-12-17 15:56:36+00:00,2020-12-17 11:00:00
43.032106,-76.121173,2020-12-17T15:58:38Z,1595.51,1110736,2020-12-17 15:58:38+00:00,2020-12-17 11:00:00
43.032035,-76.120675,2020-12-17T16:00:38Z,1595.8899999999999,1110736,2020-12-17 16:00:38+00:00,2020-12-17 12:00:00
43.031111,-76.122666,2020-12-17T16:02:38Z,1596.2,1110736,2020-12-17 16:02:38+00:00,2020-12-17 12:00:00
43.0304,-76.122595,2020-12-17T16:04:38Z,1596.51,1110736,2020-12-17 16:04:38+00:00,2020-12-17 12:00:00
43.027413,-76.182755,2020-12-17T15:53:04Z,1680.18,1111119,2020-12-17 15:53:04+00:00,2020-12-17 11:00:00
43.027413,-76.184817,2020-12-17T15:55:04Z,1680.68,1111119,2020-12-17 15:55:04+00:00,2020-12-17 11:00:00
43.025137,-76.181831,2020-12-17T15:57:06Z,1680.99,1111119,2020-12-17 15:57:06+00:00,2020-12-17 11:00:00
43.028337,-76.182684,2020-12-17T15:59:06Z,1681.3600000000001,1111119,2020-12-17 15:59:06+00:00,2020-12-17 11:00:00
43.032533,-76.182826,2020-12-17T16:01:08Z,1681.67,1111119,2020-12-17 16:01:08+00:00,2020-12-17 12:00:00
43.030755,-76.183182,2020-12-17T16:03:08Z,1682.04,1111119,2020-12-17 16:03:08+00:00,2020-12-17 12:00:00
43.032604,-76.183182,2020-12-17T16:05:08Z,1682.23,1111119,2020-12-17 16:05:08+00:00,2020-12-17 12:00:00
43.052017,-76.091306,2020-12-17T15:51:06Z,43417.26,951170,2020-12-17 15:51:06+00:00,2020-12-17 11:00:00
43.052017,-76.090737,2020-12-17T15:51:21Z,43417.32,951170,2020-12-17 15:51:21+00:00,2020-12-17 11:00:00
43.051591,-76.090595,2020-12-17T15:51:37Z,43417.32,951170,2020-12-17 15:51:37+00:00,2020-12-17 11:00:00
43.051235,-76.09088,2020-12-17T15:51:52Z,43417.38,951170,2020-12-17 15:51:52+00:00,2020-12-17 11:00:00
43.051164,-76.092302,2020-12-17T15:52:07Z,43417.38,951170,2020-12-17 15:52:07+00:00,2020-12-17 11:00:00
43.051093,-76.093653,2020-12-17T15:52:22Z,43417.5,951170,2020-12-17 15:52:22+00:00,2020-12-17 11:00:00
43.051377,-76.093937,2020-12-17T15:52:38Z,43417.57,951170,2020-12-17 15:52:38+00:00,2020-12-17 11:00:00
43.052444,-76.094008,2020-12-17T15:52:53Z,43417.63,951170,2020-12-17 15:52:53+00:00,2020-12-17 11:00:00
43.052728,-76.093866,2020-12-17T15:53:08Z,43417.63,951170,2020-12-17 15:53:08+00:00,2020-12-17 11:00:00
